4747, none, minecraft:the_void, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9151, nether, byg:crimson_gardens, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9152, nether, byg:crimson_gardens, IE_CREATURE, infernalexp:shroomloin, 10, 1, 1
9153, nether, byg:embur_bog, MONSTER, minecraft:blaze, 20, 2, 4
9154, nether, byg:embur_bog, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9155, nether, byg:embur_bog, MONSTER, minecraft:magma_cube, 50, 2, 5
9156, nether, byg:embur_bog, MONSTER, minecraft:piglin, 15, 4, 4
9157, nether, byg:embur_bog, MONSTER, quark:toretoise, 50, 2, 4
9158, nether, byg:embur_bog, MONSTER, quark:stoneling, 50, 1, 1
9159, nether, byg:embur_bog, CREATURE, minecraft:strider, 50, 1, 2
9160, nether, byg:embur_bog, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9161, nether, byg:embur_bog, IE_CREATURE, infernalexp:shroomloin, 10, 1, 1
9162, nether, byg:glowstone_gardens, MONSTER, minecraft:ghast, 50, 4, 4
9163, nether, byg:glowstone_gardens, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9164, nether, byg:glowstone_gardens, MONSTER, minecraft:magma_cube, 10, 4, 4
9165, nether, byg:glowstone_gardens, MONSTER, minecraft:enderman, 5, 4, 4
9166, nether, byg:glowstone_gardens, MONSTER, minecraft:piglin, 15, 4, 4
9167, nether, byg:glowstone_gardens, MONSTER, infernalexp:blindsight, 30, 1, 1
9168, nether, byg:glowstone_gardens, MONSTER, quark:toretoise, 50, 2, 4
9169, nether, byg:glowstone_gardens, MONSTER, quark:stoneling, 50, 1, 1
9170, nether, byg:glowstone_gardens, CREATURE, minecraft:strider, 50, 1, 2
9171, nether, byg:glowstone_gardens, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9172, nether, byg:glowstone_gardens, IE_CREATURE, infernalexp:glowsilk_moth, 10, 1, 1
9173, nether, byg:glowstone_gardens, IE_CREATURE, infernalexp:shroomloin, 10, 1, 1
9174, nether, byg:glowstone_gardens, IE_CREATURE, infernalexp:glowsquito, 20, 1, 3
9175, nether, byg:magma_wastes, MONSTER, minecraft:ghast, 50, 4, 4
9176, nether, byg:magma_wastes, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9177, nether, byg:magma_wastes, MONSTER, minecraft:magma_cube, 50, 2, 5
9178, nether, byg:magma_wastes, MONSTER, minecraft:enderman, 5, 4, 4
9179, nether, byg:magma_wastes, MONSTER, minecraft:piglin, 15, 4, 4
9180, nether, byg:magma_wastes, MONSTER, infernalexp:voline, 50, 1, 3
9181, nether, byg:magma_wastes, MONSTER, infernalexp:blackstone_dwarf, 10, 0, 0
9182, nether, byg:magma_wastes, MONSTER, quark:toretoise, 50, 2, 4
9183, nether, byg:magma_wastes, MONSTER, quark:stoneling, 50, 1, 1
9184, nether, byg:magma_wastes, CREATURE, minecraft:strider, 50, 1, 2
9185, nether, byg:magma_wastes, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9186, nether, byg:magma_wastes, IE_CREATURE, infernalexp:basalt_giant, 10, 1, 1
9187, nether, byg:subzero_hypogeal, MONSTER, minecraft:ghast, 50, 4, 4
9188, nether, byg:subzero_hypogeal, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9189, nether, byg:subzero_hypogeal, MONSTER, minecraft:magma_cube, 10, 4, 4
9190, nether, byg:subzero_hypogeal, MONSTER, minecraft:enderman, 5, 4, 4
9191, nether, byg:subzero_hypogeal, MONSTER, minecraft:piglin, 15, 4, 4
9192, nether, byg:subzero_hypogeal, MONSTER, quark:toretoise, 50, 2, 4
9193, nether, byg:subzero_hypogeal, MONSTER, quark:stoneling, 50, 1, 1
9194, nether, byg:subzero_hypogeal, CREATURE, minecraft:strider, 50, 1, 2
9195, nether, byg:subzero_hypogeal, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9196, nether, byg:sythian_torrids, MONSTER, minecraft:ghast, 50, 4, 4
9197, nether, byg:sythian_torrids, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9198, nether, byg:sythian_torrids, MONSTER, minecraft:magma_cube, 10, 4, 4
9199, nether, byg:sythian_torrids, MONSTER, minecraft:enderman, 5, 4, 4
9200, nether, byg:sythian_torrids, MONSTER, minecraft:piglin, 15, 4, 4
9201, nether, byg:sythian_torrids, MONSTER, quark:toretoise, 50, 2, 4
9202, nether, byg:sythian_torrids, MONSTER, quark:stoneling, 50, 1, 1
9203, nether, byg:sythian_torrids, CREATURE, minecraft:strider, 50, 1, 2
9204, nether, byg:sythian_torrids, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9205, nether, byg:sythian_torrids, IE_CREATURE, infernalexp:shroomloin, 10, 1, 1
9206, nether, byg:warped_desert, MONSTER, minecraft:ghast, 50, 4, 4
9207, nether, byg:warped_desert, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9208, nether, byg:warped_desert, MONSTER, minecraft:magma_cube, 10, 4, 4
9209, nether, byg:warped_desert, MONSTER, minecraft:enderman, 5, 4, 4
9210, nether, byg:warped_desert, MONSTER, minecraft:piglin, 15, 4, 4
9211, nether, byg:warped_desert, MONSTER, infernalexp:embody, 50, 1, 5
9212, nether, byg:warped_desert, MONSTER, quark:toretoise, 50, 2, 4
9213, nether, byg:warped_desert, MONSTER, quark:stoneling, 50, 1, 1
9214, nether, byg:warped_desert, CREATURE, minecraft:strider, 50, 1, 2
9215, nether, byg:warped_desert, CREATURE, alexsmobs:warped_toad, 50, 5, 5
9216, nether, byg:warped_desert, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9217, nether, byg:warped_desert, IE_CREATURE, infernalexp:warpbeetle, 10, 1, 1
9218, nether, byg:wailing_garth, MONSTER, minecraft:ghast, 50, 4, 4
9219, nether, byg:wailing_garth, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9220, nether, byg:wailing_garth, MONSTER, minecraft:magma_cube, 10, 4, 4
9221, nether, byg:wailing_garth, MONSTER, minecraft:enderman, 5, 4, 4
9222, nether, byg:wailing_garth, MONSTER, minecraft:piglin, 15, 4, 4
9223, nether, byg:wailing_garth, MONSTER, infernalexp:embody, 50, 1, 5
9224, nether, byg:wailing_garth, MONSTER, quark:toretoise, 50, 2, 4
9225, nether, byg:wailing_garth, MONSTER, quark:stoneling, 50, 1, 1
9226, nether, byg:wailing_garth, CREATURE, minecraft:strider, 50, 1, 2
9227, nether, byg:wailing_garth, CREATURE, minecraft:hoglin, 50, 1, 2
9228, nether, byg:wailing_garth, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9229, nether, byg:arisian_undergrowth, MONSTER, minecraft:ghast, 50, 4, 4
9230, nether, byg:arisian_undergrowth, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9231, nether, byg:arisian_undergrowth, MONSTER, minecraft:magma_cube, 50, 2, 5
9232, nether, byg:arisian_undergrowth, MONSTER, minecraft:enderman, 5, 4, 4
9233, nether, byg:arisian_undergrowth, MONSTER, minecraft:piglin, 15, 4, 4
9234, nether, byg:arisian_undergrowth, MONSTER, quark:toretoise, 50, 2, 4
9235, nether, byg:arisian_undergrowth, MONSTER, quark:stoneling, 50, 1, 1
9236, nether, byg:arisian_undergrowth, CREATURE, minecraft:strider, 50, 1, 2
9237, nether, byg:arisian_undergrowth, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9238, nether, byg:weeping_mire, MONSTER, minecraft:ghast, 50, 4, 4
9239, nether, byg:weeping_mire, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9240, nether, byg:weeping_mire, MONSTER, minecraft:magma_cube, 10, 4, 4
9241, nether, byg:weeping_mire, MONSTER, minecraft:enderman, 5, 4, 4
9242, nether, byg:weeping_mire, MONSTER, minecraft:piglin, 15, 4, 4
9243, nether, byg:weeping_mire, MONSTER, quark:toretoise, 50, 2, 4
9244, nether, byg:weeping_mire, MONSTER, quark:stoneling, 50, 1, 1
9245, nether, byg:weeping_mire, CREATURE, minecraft:strider, 50, 1, 2
9246, nether, byg:weeping_mire, CREATURE, minecraft:hoglin, 50, 1, 2
9247, nether, byg:weeping_mire, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9248, nether, byg:quartz_desert, MONSTER, minecraft:ghast, 50, 4, 4
9249, nether, byg:quartz_desert, MONSTER, minecraft:zombified_piglin, 50, 4, 4
9250, nether, byg:quartz_desert, MONSTER, minecraft:magma_cube, 10, 4, 4
9251, nether, byg:quartz_desert, MONSTER, minecraft:enderman, 5, 4, 4
9252, nether, byg:quartz_desert, MONSTER, minecraft:piglin, 15, 4, 4
9253, nether, byg:quartz_desert, MONSTER, quark:toretoise, 50, 2, 4
9254, nether, byg:quartz_desert, MONSTER, quark:stoneling, 50, 1, 1
9255, nether, byg:quartz_desert, CREATURE, minecraft:strider, 50, 1, 2
9256, nether, byg:quartz_desert, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9257, the_end, byg:ivis_fields, MONSTER, minecraft:endermite, 10, 1, 2
9258, the_end, byg:ivis_fields, MONSTER, minecraft:enderman, 5, 1, 3
9259, the_end, byg:ivis_fields, MONSTER, minecraft:phantom, 10, 1, 3
9260, the_end, byg:ivis_fields, MONSTER, quark:toretoise, 50, 2, 4
9261, the_end, byg:ivis_fields, MONSTER, quark:stoneling, 50, 1, 1
9262, the_end, byg:ivis_fields, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9263, the_end, byg:nightshade_forest, MONSTER, minecraft:endermite, 10, 1, 2
9264, the_end, byg:nightshade_forest, MONSTER, minecraft:enderman, 5, 1, 3
9265, the_end, byg:nightshade_forest, MONSTER, minecraft:phantom, 10, 1, 2
9266, the_end, byg:nightshade_forest, MONSTER, minecraft:phantom, 10, 1, 3
9267, the_end, byg:nightshade_forest, MONSTER, quark:toretoise, 50, 2, 4
9268, the_end, byg:nightshade_forest, MONSTER, quark:stoneling, 50, 1, 1
9269, the_end, byg:nightshade_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9270, the_end, byg:ethereal_islands, MONSTER, minecraft:endermite, 10, 1, 2
9271, the_end, byg:ethereal_islands, MONSTER, minecraft:enderman, 5, 1, 3
9272, the_end, byg:ethereal_islands, MONSTER, minecraft:phantom, 10, 1, 3
9273, the_end, byg:ethereal_islands, MONSTER, quark:toretoise, 50, 2, 4
9274, the_end, byg:ethereal_islands, MONSTER, quark:stoneling, 50, 1, 1
9275, the_end, byg:ethereal_islands, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9276, the_end, byg:viscal_isles, MONSTER, minecraft:endermite, 10, 1, 2
9277, the_end, byg:viscal_isles, MONSTER, minecraft:enderman, 5, 1, 3
9278, the_end, byg:viscal_isles, MONSTER, minecraft:phantom, 10, 1, 3
9279, the_end, byg:viscal_isles, MONSTER, quark:toretoise, 50, 2, 4
9280, the_end, byg:viscal_isles, MONSTER, quark:stoneling, 50, 1, 1
9281, the_end, byg:viscal_isles, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9282, the_end, byg:bulbis_gardens, MONSTER, minecraft:endermite, 10, 1, 2
9283, the_end, byg:bulbis_gardens, MONSTER, minecraft:enderman, 5, 1, 3
9284, the_end, byg:bulbis_gardens, MONSTER, minecraft:phantom, 10, 1, 3
9285, the_end, byg:bulbis_gardens, MONSTER, quark:toretoise, 50, 2, 4
9286, the_end, byg:bulbis_gardens, MONSTER, quark:stoneling, 50, 1, 1
9287, the_end, byg:bulbis_gardens, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9288, the_end, byg:shulkren_forest, MONSTER, minecraft:shulker, 10, 1, 1
9289, the_end, byg:shulkren_forest, MONSTER, minecraft:enderman, 5, 1, 3
9290, the_end, byg:shulkren_forest, MONSTER, minecraft:phantom, 10, 1, 3
9291, the_end, byg:shulkren_forest, MONSTER, quark:toretoise, 50, 2, 4
9292, the_end, byg:shulkren_forest, MONSTER, quark:stoneling, 50, 1, 1
9293, the_end, byg:shulkren_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9294, the_end, byg:cryptic_wastes, MONSTER, minecraft:enderman, 5, 1, 3
9295, the_end, byg:cryptic_wastes, MONSTER, minecraft:phantom, 10, 1, 3
9296, the_end, byg:cryptic_wastes, MONSTER, quark:toretoise, 50, 2, 4
9297, the_end, byg:cryptic_wastes, MONSTER, quark:stoneling, 50, 1, 1
9298, the_end, byg:cryptic_wastes, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9299, the_end, byg:imparius_grove, MONSTER, minecraft:endermite, 10, 1, 2
9300, the_end, byg:imparius_grove, MONSTER, minecraft:enderman, 5, 1, 3
9301, the_end, byg:imparius_grove, MONSTER, minecraft:phantom, 10, 1, 3
9302, the_end, byg:imparius_grove, MONSTER, quark:toretoise, 50, 2, 4
9303, the_end, byg:imparius_grove, MONSTER, quark:stoneling, 50, 1, 1
9304, the_end, byg:imparius_grove, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9305, none, undergarden:ancient_sea, MONSTER, undergarden:rotling, 50, 2, 4
9306, none, undergarden:ancient_sea, MONSTER, undergarden:rotwalker, 50, 4, 4
9307, none, undergarden:ancient_sea, MONSTER, undergarden:rotbeast, 50, 1, 2
9308, none, undergarden:ancient_sea, MONSTER, undergarden:nargoyle, 50, 1, 1
9309, none, undergarden:ancient_sea, MONSTER, undergarden:muncher, 50, 1, 1
9310, none, undergarden:ancient_sea, MONSTER, undergarden:sploogie, 50, 1, 1
9311, none, undergarden:ancient_sea, MONSTER, quark:toretoise, 50, 2, 4
9312, none, undergarden:ancient_sea, MONSTER, quark:stoneling, 50, 1, 1
9313, none, undergarden:ancient_sea, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9314, none, undergarden:ancient_sea, AMBIENT, undergarden:scintling, 10, 4, 8
9315, none, undergarden:ancient_sea, WATER_CREATURE, undergarden:gwib, 10, 1, 1
9316, none, undergarden:ancient_sea, WATER_AMBIENT, undergarden:gwibling, 10, 3, 6
9317, none, undergarden:ancient_sea, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9318, none, undergarden:barren_abyss, MONSTER, undergarden:rotling, 50, 2, 4
9319, none, undergarden:barren_abyss, MONSTER, undergarden:rotwalker, 50, 4, 4
9320, none, undergarden:barren_abyss, MONSTER, undergarden:rotbeast, 50, 1, 2
9321, none, undergarden:barren_abyss, MONSTER, undergarden:nargoyle, 50, 1, 1
9322, none, undergarden:barren_abyss, MONSTER, undergarden:muncher, 50, 1, 1
9323, none, undergarden:barren_abyss, MONSTER, undergarden:sploogie, 50, 1, 1
9324, none, undergarden:barren_abyss, MONSTER, quark:toretoise, 50, 2, 4
9325, none, undergarden:barren_abyss, MONSTER, quark:stoneling, 50, 1, 1
9326, none, undergarden:barren_abyss, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9327, none, undergarden:barren_abyss, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9328, none, undergarden:dead_sea, MONSTER, undergarden:rotling, 50, 2, 4
9329, none, undergarden:dead_sea, MONSTER, undergarden:rotwalker, 50, 4, 4
9330, none, undergarden:dead_sea, MONSTER, undergarden:rotbeast, 50, 1, 2
9331, none, undergarden:dead_sea, MONSTER, undergarden:nargoyle, 50, 1, 1
9332, none, undergarden:dead_sea, MONSTER, undergarden:muncher, 50, 1, 1
9333, none, undergarden:dead_sea, MONSTER, undergarden:sploogie, 50, 1, 1
9334, none, undergarden:dead_sea, MONSTER, quark:toretoise, 50, 2, 4
9335, none, undergarden:dead_sea, MONSTER, quark:stoneling, 50, 1, 1
9336, none, undergarden:dead_sea, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9337, none, undergarden:dead_sea, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9338, none, undergarden:dense_forest, MONSTER, undergarden:stoneborn, 50, 1, 3
9339, none, undergarden:dense_forest, MONSTER, undergarden:rotling, 50, 2, 4
9340, none, undergarden:dense_forest, MONSTER, undergarden:rotwalker, 50, 4, 4
9341, none, undergarden:dense_forest, MONSTER, undergarden:rotbeast, 50, 1, 2
9342, none, undergarden:dense_forest, MONSTER, undergarden:nargoyle, 50, 1, 1
9343, none, undergarden:dense_forest, MONSTER, undergarden:muncher, 50, 1, 1
9344, none, undergarden:dense_forest, MONSTER, undergarden:sploogie, 50, 1, 1
9345, none, undergarden:dense_forest, MONSTER, quark:toretoise, 50, 2, 4
9346, none, undergarden:dense_forest, MONSTER, quark:stoneling, 50, 1, 1
9347, none, undergarden:dense_forest, CREATURE, undergarden:dweller, 50, 4, 4
9348, none, undergarden:dense_forest, CREATURE, undergarden:gloomper, 50, 4, 4
9349, none, undergarden:dense_forest, CREATURE, undergarden:brute, 50, 4, 4
9350, none, undergarden:dense_forest, CREATURE, undergarden:mog, 50, 4, 4
9351, none, undergarden:dense_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9352, none, undergarden:dense_forest, AMBIENT, undergarden:scintling, 10, 4, 8
9353, none, undergarden:dense_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9354, none, undergarden:forgotten_field, MONSTER, undergarden:stoneborn, 50, 1, 3
9355, none, undergarden:forgotten_field, MONSTER, undergarden:rotling, 50, 2, 4
9356, none, undergarden:forgotten_field, MONSTER, undergarden:rotwalker, 50, 4, 4
9357, none, undergarden:forgotten_field, MONSTER, undergarden:rotbeast, 50, 1, 2
9358, none, undergarden:forgotten_field, MONSTER, undergarden:nargoyle, 50, 1, 1
9359, none, undergarden:forgotten_field, MONSTER, undergarden:muncher, 50, 1, 1
9360, none, undergarden:forgotten_field, MONSTER, undergarden:sploogie, 50, 1, 1
9361, none, undergarden:forgotten_field, MONSTER, quark:toretoise, 50, 2, 4
9362, none, undergarden:forgotten_field, MONSTER, quark:stoneling, 50, 1, 1
9363, none, undergarden:forgotten_field, CREATURE, undergarden:dweller, 50, 4, 4
9364, none, undergarden:forgotten_field, CREATURE, undergarden:gloomper, 50, 4, 4
9365, none, undergarden:forgotten_field, CREATURE, undergarden:brute, 50, 4, 4
9366, none, undergarden:forgotten_field, CREATURE, undergarden:mog, 50, 4, 4
9367, none, undergarden:forgotten_field, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9368, none, undergarden:forgotten_field, AMBIENT, undergarden:scintling, 10, 4, 8
9369, none, undergarden:forgotten_field, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9370, none, undergarden:frostfields, MONSTER, undergarden:rotling, 50, 2, 4
9371, none, undergarden:frostfields, MONSTER, undergarden:rotwalker, 50, 4, 4
9372, none, undergarden:frostfields, MONSTER, undergarden:rotbeast, 50, 1, 2
9373, none, undergarden:frostfields, MONSTER, undergarden:nargoyle, 50, 1, 1
9374, none, undergarden:frostfields, MONSTER, undergarden:muncher, 50, 1, 1
9375, none, undergarden:frostfields, MONSTER, undergarden:sploogie, 50, 1, 1
9376, none, undergarden:frostfields, MONSTER, quark:toretoise, 50, 2, 4
9377, none, undergarden:frostfields, MONSTER, quark:stoneling, 50, 1, 1
9378, none, undergarden:frostfields, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9379, none, undergarden:frostfields, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9380, none, undergarden:gronglegrowth, MONSTER, undergarden:rotling, 50, 2, 4
9381, none, undergarden:gronglegrowth, MONSTER, undergarden:rotwalker, 50, 4, 4
9382, none, undergarden:gronglegrowth, MONSTER, undergarden:rotbeast, 50, 1, 2
9383, none, undergarden:gronglegrowth, MONSTER, undergarden:nargoyle, 50, 1, 1
9384, none, undergarden:gronglegrowth, MONSTER, undergarden:muncher, 50, 1, 1
9385, none, undergarden:gronglegrowth, MONSTER, undergarden:sploogie, 50, 1, 1
9386, none, undergarden:gronglegrowth, MONSTER, quark:toretoise, 50, 2, 4
9387, none, undergarden:gronglegrowth, MONSTER, quark:stoneling, 50, 1, 1
9388, none, undergarden:gronglegrowth, CREATURE, undergarden:dweller, 50, 4, 4
9389, none, undergarden:gronglegrowth, CREATURE, undergarden:gloomper, 50, 4, 4
9390, none, undergarden:gronglegrowth, CREATURE, undergarden:brute, 50, 4, 4
9391, none, undergarden:gronglegrowth, CREATURE, undergarden:mog, 50, 4, 4
9392, none, undergarden:gronglegrowth, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9393, none, undergarden:gronglegrowth, AMBIENT, undergarden:scintling, 10, 4, 8
9394, none, undergarden:gronglegrowth, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9395, none, undergarden:icy_sea, MONSTER, undergarden:rotling, 50, 2, 4
9396, none, undergarden:icy_sea, MONSTER, undergarden:rotwalker, 50, 4, 4
9397, none, undergarden:icy_sea, MONSTER, undergarden:rotbeast, 50, 1, 2
9398, none, undergarden:icy_sea, MONSTER, undergarden:nargoyle, 50, 1, 1
9399, none, undergarden:icy_sea, MONSTER, undergarden:muncher, 50, 1, 1
9400, none, undergarden:icy_sea, MONSTER, undergarden:sploogie, 50, 1, 1
9401, none, undergarden:icy_sea, MONSTER, quark:toretoise, 50, 2, 4
9402, none, undergarden:icy_sea, MONSTER, quark:stoneling, 50, 1, 1
9403, none, undergarden:icy_sea, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9404, none, undergarden:icy_sea, WATER_CREATURE, undergarden:gwib, 10, 1, 1
9405, none, undergarden:icy_sea, WATER_AMBIENT, undergarden:gwibling, 10, 3, 6
9406, none, undergarden:icy_sea, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9407, none, undergarden:mushroom_bog, MONSTER, undergarden:rotling, 50, 2, 4
9408, none, undergarden:mushroom_bog, MONSTER, undergarden:rotwalker, 50, 4, 4
9409, none, undergarden:mushroom_bog, MONSTER, undergarden:rotbeast, 50, 1, 2
9410, none, undergarden:mushroom_bog, MONSTER, undergarden:nargoyle, 50, 1, 1
9411, none, undergarden:mushroom_bog, MONSTER, undergarden:muncher, 50, 1, 1
9412, none, undergarden:mushroom_bog, MONSTER, undergarden:sploogie, 50, 1, 1
9413, none, undergarden:mushroom_bog, MONSTER, quark:toretoise, 50, 2, 4
9414, none, undergarden:mushroom_bog, MONSTER, quark:stoneling, 50, 1, 1
9415, none, undergarden:mushroom_bog, CREATURE, undergarden:gloomper, 50, 8, 8
9416, none, undergarden:mushroom_bog, CREATURE, aquaculture:box_turtle, 10, 1, 2
9417, none, undergarden:mushroom_bog, CREATURE, ars_nouveau:drygmy, 10, 1, 1
9418, none, undergarden:mushroom_bog, AMBIENT, undergarden:scintling, 10, 4, 8
9419, none, undergarden:mushroom_bog, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
9420, none, undergarden:smogstem_forest, MONSTER, undergarden:stoneborn, 50, 1, 3
9421, none, undergarden:smogstem_forest, MONSTER, undergarden:rotling, 50, 2, 4
9422, none, undergarden:smogstem_forest, MONSTER, undergarden:rotwalker, 50, 4, 4
9423, none, undergarden:smogstem_forest, MONSTER, undergarden:rotbeast, 50, 1, 2
9424, none, undergarden:smogstem_forest, MONSTER, undergarden:nargoyle, 50, 1, 1
9425, none, undergarden:smogstem_forest, MONSTER, undergarden:muncher, 50, 1, 1
9426, none, undergarden:smogstem_forest, MONSTER, undergarden:sploogie, 50, 1, 1
9427, none, undergarden:smogstem_forest, MONSTER, quark:toretoise, 50, 2, 4
9428, none, undergarden:smogstem_forest, MONSTER, quark:stoneling, 50, 1, 1
9429, none, undergarden:smogstem_forest, CREATURE, undergarden:dweller, 50, 4, 4
9430, none, undergarden:smogstem_forest, CREATURE, undergarden:gloomper, 50, 4, 4
9431, none, undergarden:smogstem_forest, CREATURE, undergarden:brute, 50, 4, 4
9432, none, undergarden:smogstem_forest, CREATURE, undergarden:mog, 50, 4, 4
